casenumber,location,reported_date,month,year,offense_desc,statute_code,statute_desc,counts,reporting_officer,unique_id,latitude,longitude,source,violent_cat,property_cat
2023-00093662,0 Block HARTFORD AVE,2023-11-14T00:22:23.000,11,2023,Trespass,Not Used,No Violations,0,LBoror,2023-00093662-001,41.81766357600006,-71.44588237449994,E911,None,None
2023-00093660,200 Block ATWELLS AVE,2023-11-14T00:02:00.000,11,2023,"Assault, Aggravated",11-5-2,FELONY ASSAULT/ DANG. WEAPON OR SUBSTANCE,1,BAucoin,2023-00093660-001,41.823571216500056,-71.42623064599994,E911,Aggravated Assault,None
2023-00093654,POE ST &  OCONNELL ST,2023-11-13T23:38:48.000,11,2023,Drug Offenses,21-28-4.01-C1A,POSSESSION OF SCHEDULE I II III,1,CFleurant,2023-00093654-001,41.80722808294731,-71.40441132823364,RIDOT,None,None
2023-00093652,300 Block VALLEY ST,2023-11-13T23:02:40.000,11,2023,Burglary,11-8-2,B&E DWELLING HOUSE W/O CONSENT,1,JGuiot,2023-00093652-001,41.82652588300007,-71.43835255899995,E911,None,Burglary
2023-00502551,100 Block ONTARIO ST,2023-11-13T22:59:11.000,11,2023,"Larceny, Other",11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,1,NField,2023-00502551-001,41.79866668300005,-71.42335378149994,E911,None,Larceny-theft
2023-00093644,0 Block PROVIDENCE PL,2023-11-13T21:49:00.000,11,2023,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,Central Station,2023-00093644-001,41.827849931500054,-71.41595903999996,E911,None,None
2023-00093644,0 Block PROVIDENCE PL,2023-11-13T21:49:00.000,11,2023,"Larceny, Other",11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,1,Central Station,2023-00093644-002,41.827849931500054,-71.41595903999996,E911,None,Larceny-theft
2023-00093642,500 Block POTTERS AVE,2023-11-13T21:37:00.000,11,2023,RI Statute Violation,11-1-6,CONSPIRACY - ALL OTH OFFENSE,2,NAyala,2023-00093642-001,41.80168430450007,-71.42735296199996,E911,None,None
2023-00093642,500 Block POTTERS AVE,2023-11-13T21:37:00.000,11,2023,Robbery,11-39-1,ROBBERY-1ST DEGREE,1,NAyala,2023-00093642-002,41.80168430450007,-71.42735296199996,E911,Robbery,None
2023-00093642,500 Block POTTERS AVE,2023-11-13T21:37:00.000,11,2023,Weapons,11-47-3,CARRY DANG. WEAPONS/SUB WHEN IN CRIME VIOL,1,NAyala,2023-00093642-003,41.80168430450007,-71.42735296199996,E911,None,None
2023-00093642,500 Block POTTERS AVE,2023-11-13T21:37:00.000,11,2023,Weapons,11-47-8-A,LICENSE OR PERMIT REQUIRED FOR CARRYING PISTOL,1,NAyala,2023-00093642-004,41.80168430450007,-71.42735296199996,E911,None,None
2023-00093642,500 Block POTTERS AVE,2023-11-13T21:37:00.000,11,2023,Weapons,11-47-24,ALTER OF MARKS OF IDENTIFICATION ON A FIREARM - WEAPON VIOL,1,NAyala,2023-00093642-005,41.80168430450007,-71.42735296199996,E911,None,None
2023-00093629,500 Block EDDY ST,2023-11-13T20:22:00.000,11,2023,"Larceny, Other",11-41-1,LARCENY/O $1500 - ALL OTH LARCENY,1,Central Station,2023-00093629-001,41.811769417500045,-71.40993071249997,E911,None,Larceny-theft
2023-00093624,200 Block BROAD ST,2023-11-13T20:02:00.000,11,2023,Motor Vehicle Violation,Not Used,No Violations,0,CNicholls,2023-00093624-001,41.81573313650006,-71.41932951699997,E911,None,None
2023-00093625,700 Block CRANSTON ST,2023-11-13T19:59:00.000,11,2023,Malicious Mischief,Not Used,No Violations,0,EAlarcon,2023-00093625-001,41.804482163000046,-71.43812548149995,E911,None,None
2023-00093616,400 Block SMITHFIELD AVE,2023-11-13T19:09:00.000,11,2023,Larceny from Building,11-41-1,LARCENY/U $1500 - FROM BLD,1,MLabutti,2023-00093616-001,41.85763056700006,-71.41131292649996,E911,None,Larceny-theft
2023-00502549,0 Block HALL ST,2023-11-13T18:52:53.000,11,2023,"Larceny, Other",11-41-1,LARCENY/U $1500 - OTH LAR,1,NField,2023-00502549-001,41.852560300500045,-71.41694932649995,E911,None,Larceny-theft
2023-00093602,300 Block VALLEY ST,2023-11-13T18:12:00.000,11,2023,Property Damage,Not Used,No violations,0,Central Station,2023-00093602-001,41.82652588300007,-71.43835255899995,E911,None,None
2023-00093600,400 Block PINE ST,2023-11-13T17:52:00.000,11,2023,"Larceny, Shoplifting",11-41-20,SHOPLIFTING-MISD - SHOPLIFTING,1,CNicholls,2023-00093600-001,41.81311428300006,-71.41896000499997,E911,None,Larceny-theft
2023-00093594,100 Block 5TH ST,2023-11-13T17:50:00.000,11,2023,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,Central Station,2023-00093594-001,41.85027174250004,-71.39577491399996,E911,None,None
2023-00093590,0 Block CORLISS ST,2023-11-13T17:35:00.000,11,2023,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,MLabutti,2023-00093590-001,41.83940634500004,-71.41308176449996,E911,None,None
2023-00093588,300 Block VALLEY ST,2023-11-13T17:18:00.000,11,2023,Larceny from Motor Vehicle,11-41-1,LARCENY/U $1500 - FROM MV,1,ELane,2023-00093588-001,41.82652588300007,-71.43835255899995,E911,None,Larceny-theft
2023-00093585,W FOUNTAIN ST &  BATTEY ST,2023-11-13T17:02:00.000,11,2023,Auto Fire,Not Used,No Violations,0,SNoti,2023-00093585-001,41.818607320251964,-71.42479706471083,RIDOT,None,None
2023-00093574,PLAIN ST &  BORDEN ST,2023-11-13T16:22:00.000,11,2023,Motor Vehicle Theft,11-41-1,LARCENY/O $1500 - AUTO THEFT,1,CNicholls,2023-00093574-001,41.813282003150306,-71.41231537089445,RIDOT,None,Motor Vehicle Theft
2023-00093560,0 Block PROVIDENCE PL,2023-11-13T15:02:00.000,11,2023,Warrant\Capias,BWARRANT-SC,BENCH WARRANT ISSUED FROM SUPERIOR COURT,1,JAntoniou,2023-00093560-001,41.827849931500054,-71.41595903999996,E911,None,None
2023-00093560,0 Block PROVIDENCE PL,2023-11-13T15:02:00.000,11,2023,RI Statute Violation,11-32-1,OBSTRUCTING OFFICER IN EXECUTION OF DUTY,1,JAntoniou,2023-00093560-002,41.827849931500054,-71.41595903999996,E911,None,None
2023-00093560,0 Block PROVIDENCE PL,2023-11-13T15:02:00.000,11,2023,"Larceny, Shoplifting",11-41-20,SHOPLIFTING-MISD - SHOPLIFTING,1,JAntoniou,2023-00093560-003,41.827849931500054,-71.41595903999996,E911,None,Larceny-theft
2023-00093553,100 Block SORRENTO ST,2023-11-13T14:33:00.000,11,2023,Drug Offenses,21-28-4.01-C1A,POSSESSION OF SCHEDULE I II III,1,NAyala,2023-00093553-001,41.80673128250004,-71.43813059799996,E911,None,None
2023-00093551,DARTMOUTH AVE &  BROAD ST,2023-11-13T14:17:00.000,11,2023,Drug Offenses,21-28-4.01-C1A,POSSESSION OF SCHEDULE I II III,1,NManfredi,2023-00093551-001,41.80848693062004,-71.42063904949325,RIDOT,None,None
2023-00093548,100 Block VALLEY ST,2023-11-13T13:49:44.000,11,2023,"Assault, Simple",11-5-3,SIMPLE ASSAULT OR BATTERY,1,DRosso,2023-00093548-001,41.82116805950005,-71.44011475199997,E911,None,None
2023-00093548,100 Block VALLEY ST,2023-11-13T13:49:44.000,11,2023,Disorderly Conduct,11-45-1,DISORDERLY CONDUCT,1,DRosso,2023-00093548-002,41.82116805950005,-71.44011475199997,E911,None,None
2023-00093544,PLAINFIELD ST &  POCASSET AVE,2023-11-13T13:44:00.000,11,2023,Drug Offenses,21-28-4.01-C1A,POSSESSION OF SCHEDULE I II III,1,NEastman,2023-00093544-001,41.81369780666335,-71.44793701999765,RIDOT,None,None
2023-00093539,100 Block SUMMIT AVE,2023-11-13T13:23:01.000,11,2023,Request for Assistance,Not Used,No Violations,0,JMadeira,2023-00093539-001,41.85126683550007,-71.39733463649995,E911,None,None
2023-00093527,600 Block CHARLES ST,2023-11-13T12:32:59.000,11,2023,Motor Vehicle Theft,11-41-1,LARCENY/O $1500 - AUTO THEFT,1,MSandorse,2023-00093527-001,41.85405583700006,-71.42058062149997,E911,None,Motor Vehicle Theft
2023-00093524,0 Block KENNEDY PLZ,2023-11-13T12:30:00.000,11,2023,Warrant\Capias,BWARRANT-6D,BENCH WARRANT ISSUED FROM 6TH DISTRICT COURT,1,VTavarez,2023-00093524-001,41.82467416900005,-71.41238447799995,E911,None,None
2023-00093524,0 Block KENNEDY PLZ,2023-11-13T12:30:00.000,11,2023,Drug Offenses,21-28-4.01-C1A,POSSESSION OF SCHEDULE I II III,1,VTavarez,2023-00093524-002,41.82467416900005,-71.41238447799995,E911,None,None
2023-00093529,0 Block CLARENCE ST,2023-11-13T12:24:31.000,11,2023,Burglary,11-8-2,B&E DWELLING HOUSE W/O CONSENT,1,DRosso,2023-00093529-001,41.81076701150005,-71.44617354599998,E911,None,Burglary
2023-00093519,0 Block GIFFORD ST,2023-11-13T12:04:00.000,11,2023,"Assault, Simple",11-5-3,SIMPLE ASSAULT/BATTERY,1,JManown,2023-00093519-001,41.814643886000056,-71.44882190099997,E911,None,None
2023-00093518,0 Block GLADSTONE ST,2023-11-13T12:01:00.000,11,2023,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,Central Station,2023-00093518-001,41.80304643350004,-71.41745097799995,E911,None,None
2023-00093513,0 Block LYNDHURST AVE,2023-11-13T11:39:00.000,11,2023,"Fraud, Swindle",11-49.1-3,IDENTITY FRAUD - FALSE PRETENSE,1,Central Station,2023-00093513-001,41.84151470850006,-71.43968384049998,E911,None,None
2023-00093508,300 Block BLACKSTONE BLVD,2023-11-13T11:19:27.000,11,2023,"Assault, Simple",11-5-3,SIMPLE ASSAULT OR BATTERY,1,JMadeira,2023-00093508-001,41.84559520150006,-71.38325713699996,E911,None,None
2023-00093505,0 Block JOSLIN ST,2023-11-13T11:00:18.000,11,2023,Auto Towed,Not Used,Parking or MV Violation,0,CVingi,2023-00093505-001,41.82353223100006,-71.44685954799996,E911,None,None
2023-00093504,200 Block ELMWOOD AVE,2023-11-13T10:57:34.000,11,2023,"Larceny, Other",11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,1,TGibson,2023-00093504-001,41.805985688500044,-71.42477079549997,E911,None,Larceny-theft
2023-00093502,0 Block SUMMIT AVE,2023-11-13T10:47:00.000,11,2023,Auto Towed,Not Used,Parking or MV Violation,0,MHames,2023-00093502-001,41.84855897500006,-71.39781290399995,E911,None,None
2023-00093499,100 Block PEARL ST,2023-11-13T10:41:00.000,11,2023,Larceny from Motor Vehicle,11-41-1,LARCENY/U $1500 - FROM MV,1,Central Station,2023-00093499-001,41.812535114500065,-71.41698222499997,E911,None,Larceny-theft
2023-00093496,100 Block NARRAGANSETT AVE,2023-11-13T10:35:22.000,11,2023,Auto Towed,Not Used,Parking or MV Violation,0,JAbatiello,2023-00093496-001,41.78950689550007,-71.42418034299996,E911,None,None
2023-00093500,100 Block CADILLAC DR,2023-11-13T10:09:00.000,11,2023,Malicious Mischief,Not Used,No Violations,0,JButen,2023-00093500-001,41.79217252700005,-71.41586348899995,E911,None,None
2023-00093490,100 Block ONTARIO ST,2023-11-13T10:03:00.000,11,2023,Request for Assistance,Not Used,No violations,0,Central Station,2023-00093490-001,41.79866668300005,-71.42335378149994,E911,None,None
2023-00093489,800 Block BROAD ST,2023-11-13T09:57:57.000,11,2023,Trespass,Not Used,No Violations,0,PSaravia,2023-00093489-001,41.800928509000045,-71.41758567349996,E911,None,None
2023-00093488,400 Block PLAINFIELD ST,2023-11-13T09:55:05.000,11,2023,"Fraud, Credit Card",11-49-4,FRAUDULENT USE OF CREDIT CARDS,1,DRosso,2023-00093488-001,41.81343409500005,-71.45330803749997,E911,None,None
2023-00093488,400 Block PLAINFIELD ST,2023-11-13T09:55:05.000,11,2023,"Larceny, Other",11-41-1,LARCENY/O $1500 - ALL OTH LARCENY,1,DRosso,2023-00093488-002,41.81343409500005,-71.45330803749997,E911,None,Larceny-theft
2023-00093483,100 Block NARRAGANSETT AVE,2023-11-13T09:32:04.000,11,2023,Auto Towed,Not Used,Parking or MV Violation,0,JAbatiello,2023-00093483-001,41.78950689550007,-71.42418034299996,E911,None,None
2023-00093476,FEDERAL ST &  SUTTON ST,2023-11-13T08:55:00.000,11,2023,Auto Towed,Not Used,Parking or MV Violation,0,SCooney,2023-00093476-001,41.82180022203034,-71.42823791901363,RIDOT,None,None
2023-00093443,100 Block MATHEWSON ST,2023-11-13T04:16:35.000,11,2023,"Assault,Simple",Not Used,"Under Investigation, Offense Pending",0,THoulihan,2023-00093443-001,41.82234518450005,-71.41375714649996,E911,None,None
2023-00093433,300 Block ELMWOOD AVE,2023-11-13T02:34:00.000,11,2023,License Violation,Not Used,No Violations,0,PSalmons,2023-00093433-001,41.802842066500034,-71.42573762649997,E911,None,None
2023-00093398,ELMWOOD AVE &  DARTMOUTH AVE,2023-11-13T00:03:13.000,11,2023,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,JMontilla,2023-00093398-001,41.80844496678054,-71.42468261915896,RIDOT,None,None
2023-00093398,ELMWOOD AVE &  DARTMOUTH AVE,2023-11-13T00:03:13.000,11,2023,Larceny from Motor Vehicle,11-41-1,LARCENY/U $1500 - FROM MV,1,JMontilla,2023-00093398-002,41.80844496678054,-71.42468261915896,RIDOT,None,Larceny-theft
2023-00502544,0 Block MANTON AVE,2023-11-13T00:03:05.000,11,2023,"Fraud, Credit Card",11-49-4,FRAUDULENT USE OF CREDIT CARDS,1,NField,2023-00502544-001,41.82352864300003,-71.45321608199998,E911,None,None
2023-00093386,0 Block REDWING ST,2023-11-12T23:16:38.000,11,2023,Larceny from Building,11-47-5.1,LARCENY OF FIREARM - FROM BLDG,1,ABrodeur,2023-00093386-001,41.79941450050006,-71.42798238049997,E911,None,Larceny-theft
2023-00502543,0 Block 1 DOUGLAS AVE,2023-11-12T22:34:39.000,11,2023,"Fraud, Credit Card",11-49-4,FRAUDULENT USE OF CREDIT CARDS,1,NField,2023-00502543-001,41.83551930600004,-71.41776009899996,E911,None,None
2023-00093375,0 Block ASHBURTON ST,2023-11-12T22:24:33.000,11,2023,Larceny from Motor Vehicle,11-47-5.1,LARCENY OF FIREARM - FROM MV,1,SSesay,2023-00093375-001,41.83771641550004,-71.41519687699994,E911,None,Larceny-theft
2023-00093353,0 Block GIFFORD ST,2023-11-12T21:03:00.000,11,2023,Request for Assistance,Not Used,No Violations,0,MFigueroa,2023-00093353-001,41.814643886000056,-71.44882190099997,E911,None,None
2023-00093351,0 Block BRIDGE ST,2023-11-12T20:53:00.000,11,2023,"Assault, Aggravated",11-5-2,FELONY ASSAULT/ DANG. WEAPON OR SUBSTANCE,1,BMacedo,2023-00093351-001,41.81782745050003,-71.40182883449995,E911,Aggravated Assault,None
2023-00093336,100 Block ACADEMY AVE,2023-11-12T19:54:57.000,11,2023,Auto Fire,Not Used,No Violations,0,ELane,2023-00093336-001,41.82880898700006,-71.44394263649994,E911,None,None
2023-00093334,0 Block PETER ST,2023-11-12T19:25:00.000,11,2023,Burglary,11-8-2,B&E DWELLING HOUSE W/O CONSENT,1,MLabutti,2023-00093334-001,41.85408532450003,-71.41968295099997,E911,None,Burglary
2023-00093331,300 Block BROAD ST,2023-11-12T19:17:00.000,11,2023,Disorderly Conduct,11-45-1,DISORDERLY CONDUCT,1,CNicholls,2023-00093331-001,41.81372271350003,-71.42161456549997,E911,None,None
2023-00093319,0 Block IVES ST,2023-11-12T17:59:29.000,11,2023,Request for Assistance,Not Used,No Violations,0,BMacedo,2023-00093319-001,41.82060777400005,-71.39169779899996,E911,None,None
2023-00093314,0 Block PLAINFIELD ST,2023-11-12T17:47:00.000,11,2023,"Assault, Threats",11-5-1,ASSAULT W/ INTENT TO COMMIT A FELONY - INTIMIDATION,1,TJones,2023-00093314-001,41.81626156750005,-71.44464667099996,E911,None,None
2023-00093318,0 Block POTTER DR,2023-11-12T17:46:56.000,11,2023,Suspicious Person,Not Used,No violations,0,JCotugno,2023-00093318-001,41.77964659350005,-71.41755183999996,E911,None,None
2023-00093290,100 Block PRINCETON AVE,2023-11-12T16:14:00.000,11,2023,Warrant\Capias,BWARRANT-OS,BENCH WARRANT ISSUED - OUT OF STATE,1,NColicci,2023-00093290-001,41.80538818800005,-71.42543158899997,E911,None,None
2023-00093289,0 Block MANTON AVE,2023-11-12T16:05:00.000,11,2023,"Assault, Simple",11-5-3,SIMPLE ASSAULT OR BATTERY,1,KHeron,2023-00093289-001,41.82352864300003,-71.45321608199998,E911,None,None
2023-00093289,0 Block MANTON AVE,2023-11-12T16:05:00.000,11,2023,Disorderly Conduct,11-45-1,DISORDERLY CONDUCT,1,KHeron,2023-00093289-002,41.82352864300003,-71.45321608199998,E911,None,None
2023-00093261,0 Block BURNSIDE ST,2023-11-12T13:48:30.000,11,2023,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,WPognon,2023-00093261-001,41.80445851400006,-71.41204860649998,E911,None,None
2023-00093255,100 Block MORRIS AVE,2023-11-12T13:15:00.000,11,2023,Larceny from Building,11-41-1,LARCENY/O $1500 - FROM BLD,1,AFrancis,2023-00093255-001,41.836976281000034,-71.39791814699996,E911,None,Larceny-theft
2023-00093252,900 Block ATWELLS AVE,2023-11-12T12:51:00.000,11,2023,"Larceny, Other",11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,1,CHines,2023-00093252-001,41.82510813300004,-71.44894926099997,E911,None,Larceny-theft
2023-00093246,MINK RD &  ENFIELD AVE,2023-11-12T12:33:00.000,11,2023,Animal Bite,Not Used,No violations,0,Central Station,2023-00093246-001,41.8471145623304,-71.44760132865002,RIDOT,None,None
2023-00093240,0 Block UNIT ST,2023-11-12T12:06:00.000,11,2023,Request for Assistance,Not Used,No violations,0,Central Station,2023-00093240-001,41.82689472650006,-71.45471660549995,E911,None,None
2023-00093237,0 Block ISABELLA AVE,2023-11-12T11:51:00.000,11,2023,Request for Assistance,Not Used,No Violations,0,CHines,2023-00093237-001,41.850140261000035,-71.44529578549998,E911,None,None
2023-00093232,WASHINGTON ST &  GREENE ST,2023-11-12T11:27:00.000,11,2023,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,Central Station,2023-00093232-001,41.82126234943163,-71.41719818798818,RIDOT,None,None
2023-00093233,200 Block ADMIRAL ST,2023-11-12T11:24:00.000,11,2023,Stolen Vehicle\Recovered,Not Used,No Violations,0,AWagoner,2023-00093233-001,41.84452995150005,-71.42452737449997,E911,None,None
2023-00093222,200 Block ADMIRAL ST,2023-11-12T09:37:51.000,11,2023,Larceny from Building,11-41-1,LARCENY/O $1500 - FROM BLD,1,KBaxter,2023-00093222-001,41.84452995150005,-71.42452737449997,E911,None,Larceny-theft
2023-00093219,300 Block BLACKSTONE BLVD,2023-11-12T09:15:00.000,11,2023,Forgery,11-49.1-3,IDENTITY FRAUD - COUNTERFEIT/FORG,3,AFrancis,2023-00093219-001,41.84559520150006,-71.38325713699996,E911,None,None
2023-00093165,300 Block SMITH ST,2023-11-12T02:17:15.000,11,2023,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,KBaxter,2023-00093165-001,41.83442823100006,-71.42362801299996,E911,None,None
2023-00093165,300 Block SMITH ST,2023-11-12T02:17:15.000,11,2023,Larceny from Motor Vehicle,11-41-1,LARCENY/U $1500 - FROM MV,1,KBaxter,2023-00093165-002,41.83442823100006,-71.42362801299996,E911,None,Larceny-theft
2023-00093160,PINE ST &  GARNET ST,2023-11-12T02:11:00.000,11,2023,"Larceny, Other",11-41-1,LARCENY/O $1500 - ALL OTH LARCENY,1,JCortorreal,2023-00093160-001,41.82149123469588,-71.41098023357455,RIDOT,None,Larceny-theft
2023-00093160,PINE ST &  GARNET ST,2023-11-12T02:11:00.000,11,2023,Forgery,11-47-3.2-A,USE OF A FA WHILE COMMITTING A CRIME OF VIOLENCE,1,JCortorreal,2023-00093160-002,41.82149123469588,-71.41098023357455,RIDOT,None,None
2023-00093160,PINE ST &  GARNET ST,2023-11-12T02:11:00.000,11,2023,Weapons,11-47-50,FIRING IN COMPACT AREA,1,JCortorreal,2023-00093160-003,41.82149123469588,-71.41098023357455,RIDOT,None,None
2023-00093160,PINE ST &  GARNET ST,2023-11-12T02:11:00.000,11,2023,Weapons,11-47-8-A,LICENSE OR PERMIT REQUIRED FOR CARRYING PISTOL,1,JCortorreal,2023-00093160-004,41.82149123469588,-71.41098023357455,RIDOT,None,None
2023-00093160,PINE ST &  GARNET ST,2023-11-12T02:11:00.000,11,2023,"Assault, Aggravated",11-5-2.1,FELONY ASSAULT/USE DEVICE SIMILAR TO FIREARM,1,JCortorreal,2023-00093160-005,41.82149123469588,-71.41098023357455,RIDOT,Aggravated Assault,None
2023-00093158,0 Block GILLEN ST,2023-11-12T01:56:26.000,11,2023,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,MTueros,2023-00093158-001,41.85301616150005,-71.41890052049996,E911,None,None
2023-00093156,400 Block PUBLIC ST,2023-11-12T01:53:00.000,11,2023,Weapons,11-47-8-A,LICENSE OR PERMIT REQUIRED FOR CARRYING PISTOL,1,NAyala,2023-00093156-001,41.80528945550003,-71.41673232299996,E911,None,None
2023-00093150,100 Block GOVERNOR ST,2023-11-12T01:33:00.000,11,2023,City Ordinance Violation,Not Used,No Violations,0,DIamarone,2023-00093150-001,41.82585754750005,-71.39416363449996,E911,None,None
2023-00093129,SPRUCE ST &  SUTTON ST,2023-11-12T00:34:00.000,11,2023,Larceny from Motor Vehicle,11-41-1,LARCENY/O $1500 - FROM MV,1,BAucoin,2023-00093129-001,41.8244857712015,-71.4291915961683,RIDOT,None,Larceny-theft
2023-00093118,0 Block SUTTON ST,2023-11-12T00:10:00.000,11,2023,Larceny from Motor Vehicle,11-41-1,LARCENY/O $1500 - FROM MV,1,BAucoin,2023-00093118-001,41.82346418250006,-71.42879775699996,E911,None,Larceny-theft
2023-00093099,0 Block WESLEYAN AVE,2023-11-11T23:22:06.000,11,2023,Burglary,11-8-1,BURGLARY,1,CSalinas,2023-00093099-001,41.807901442500054,-71.41977517099997,E911,None,Burglary
2023-00093095,ELMWOOD AVE &  ROGER WILLIAMS AVE,2023-11-11T23:16:00.000,11,2023,DUI,31-27-2,Driving Under the Influence of Liqour or Drugs (=>.08<.1),1,KBarth,2023-00093095-001,41.78852462565376,-71.4210128865517,RIDOT,None,None
2023-00093075,0 Block BRIDGE ST,2023-11-11T21:31:00.000,11,2023,RI Statute Violation,12-7-10,RESISTING LEGAL OR ILLEGAL ARREST,1,MCastillo,2023-00093075-001,41.81782745050003,-71.40182883449995,E911,None,None
2023-00093075,0 Block BRIDGE ST,2023-11-11T21:31:00.000,11,2023,"Assault, Simple",11-5-3,SIMPLE ASSAULT OR BATTERY,1,MCastillo,2023-00093075-002,41.81782745050003,-71.40182883449995,E911,None,None
2023-00093075,0 Block BRIDGE ST,2023-11-11T21:31:00.000,11,2023,Disorderly Conduct,11-45-1,DISORDERLY CONDUCT,1,MCastillo,2023-00093075-003,41.81782745050003,-71.40182883449995,E911,None,None
2023-00093058,400 Block BRANCH AVE,2023-11-11T20:38:00.000,11,2023,"Assault, Simple",11-5-3,SIMPLE ASSAULT OR BATTERY,1,Central Station,2023-00093058-001,41.85046574000006,-71.42033703549995,E911,None,None
