casenumber,location,reported_date,month,year,offense_desc,statute_code,statute_desc,counts,reporting_officer,unique_id,violent_cat,property_cat
2025-00020327,0 Block FINANCIAL PL,2025-03-23T15:43:30.000,3,2025,Drug Offenses,21-28-4.01-C1A,POSSESSION OF SCHEDULE I II III,1,CMain,2025-00020327-002,,
2025-00500563,E TECUMSEH ST,2025-03-23T13:43:34.000,3,2025,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,NField,2025-00500563-001,,
2025-00020030,0 Block PLEASANT VALLEY PKY,2025-03-22T16:40:00.000,3,2025,Traffic Violation,31-11-18,"Driving after Denial, Suspension or Revocation of License",1,KWoodbine,2025-00020030-001,,
2025-00019978,RT95N & ALLENS AVE,2025-03-22T13:24:00.000,3,2025,Traffic Violation,31-11-18.1,"Driving after Denial, Revocation or Suspension for Misd.",1,ESoloman,2025-00019978-001,,
2025-00019978,RT95N & ALLENS AVE,2025-03-22T13:24:00.000,3,2025,RI Statute Violation,11-32-1,OBSTRUCTING OFFICER IN EXECUTION OF DUTY,1,ESoloman,2025-00019978-002,,
2025-00019978,RT95N & ALLENS AVE,2025-03-22T13:24:00.000,3,2025,Traffic Violation,31-27-4,"Reckless Driving, Drag Racing - Attempting to Elude",1,ESoloman,2025-00019978-003,,
2025-00019638,ATWELLS AVE,2025-03-21T01:40:00.000,3,2025,Traffic Violation,31-26-2,Duty to Stop in Accidents Resulting in Damage to Attended Vehicles,1,JHeeder,2025-00019638-001,,
2025-00019553,0 Block ROGER WILLIAMS GRN,2025-03-20T17:34:16.000,3,2025,Larceny from Motor Vehicle,11-41-1,LARCENY/U $11000 - FROM MV,1,MTueros,2025-00019553-001,,Larceny-theft
2025-00500535,5600 Block W CHICAGO AVE,2025-03-19T09:01:55.000,3,2025,"Fraud, Credit Card",11-49-4,FRAUDULENT USE OF CREDIT CARDS,1,NField,2025-00500535-001,,
2025-00019147,0 Block ROGER WILLIAMS GRN,2025-03-19T07:00:00.000,3,2025,Drug Offenses,21-28-4.07.1,DISTRIBUTE CONTROLLED SUBSTANCE NEAR SCHOOL,1,ALugo,2025-00019147-001,,
2025-00019147,0 Block ROGER WILLIAMS GRN,2025-03-19T07:00:00.000,3,2025,Drug Offenses,21-28-4.01.1-A2,MANUFAC/POSS/DELIVER COCAINE-1OZ-1KG,1,ALugo,2025-00019147-002,,
2025-00019147,0 Block ROGER WILLIAMS GRN,2025-03-19T07:00:00.000,3,2025,Drug Offenses,21-28-4.01-A2A,MANUFAC/POSS/DELIVER SCH 1/II,1,ALugo,2025-00019147-003,,
2025-00019147,0 Block ROGER WILLIAMS GRN,2025-03-19T07:00:00.000,3,2025,Drug Offenses,21-28-4.06-1A,MAINTAIN COMMON NUSIANCE/CONTROL SUBSTANCES,1,ALugo,2025-00019147-004,,
2025-00019147,0 Block ROGER WILLIAMS GRN,2025-03-19T07:00:00.000,3,2025,RI Statute Violation,21-28-4.08,CONTROLLED SUBSTANCE CONSPIRACY,1,ALugo,2025-00019147-005,,
2025-00018909,ELMWOOD AVE,2025-03-18T10:57:00.000,3,2025,Request for Assistance,Not Used,No violations,0,Central Station,2025-00018909-001,,
2025-00500525,UNKNOWN,2025-03-18T08:51:47.000,3,2025,"Fraud, Credit Card",11-49-4,FRAUDULENT USE OF CREDIT CARDS,1,NField,2025-00500525-001,,
2025-00500507,PARKING SMITH ST AND FRANCIS S,2025-03-16T11:02:00.000,3,2025,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,NField,2025-00500507-001,,
2025-00500501,100 Block SABIN ST,2025-03-15T17:27:44.000,3,2025,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,NField,2025-00500501-001,,
2025-00500493,200 Block MOWRY ST ST,2025-03-14T22:48:11.000,3,2025,"Fraud, Swindle",11-49.1-3,IDENTITY FRAUD - FALSE PRETENSE,1,NField,2025-00500493-001,,
2025-00500485,N CADY,2025-03-13T18:50:10.000,3,2025,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,NField,2025-00500485-001,,
2025-00017697,MANTON AVE &  THERESA CT,2025-03-13T18:44:59.000,3,2025,RI Statute Violation,11-32-1,OBSTRUCTING OFFICER IN EXECUTION OF DUTY,1,FLopez,2025-00017697-001,,
2025-00017697,MANTON AVE &  THERESA CT,2025-03-13T18:44:59.000,3,2025,Traffic Violation,31-26-2,Duty to Stop in Accidents Resulting in Damage to Attended Vehicles,1,FLopez,2025-00017697-002,,
2025-00500478,MESQUITE DR,2025-03-12T20:49:03.000,3,2025,"Larceny, Other",11-41-1,LARCENY/U $1500 - OTH LAR,1,NField,2025-00500478-001,,Larceny-theft
2025-00017308,BROAD ST,2025-03-12T09:29:00.000,3,2025,Traffic Violation,31-26-2,Duty to Stop in Accidents Resulting in Damage to Attended Vehicles,1,FLopez,2025-00017308-001,,
2025-00017048,JOHN J PARTINGTON WAY &  WASHINGTON ST,2025-03-11T12:15:00.000,3,2025,"Assault, Felony",Not Used,No violations,0,LFernandez,2025-00017048-001,Aggravated Assault,
2025-00017048,JOHN J PARTINGTON WAY &  WASHINGTON ST,2025-03-11T12:15:00.000,3,2025,"Assault, Aggravated",11-5-2.1,FELONY ASSAULT/USE DEVICE SIMILAR TO FIREARM,1,LFernandez,2025-00017048-002,Aggravated Assault,
2025-00016734,GARFIELD AVE & OAKLAND AVE,2025-03-10T08:17:00.000,3,2025,Drug Offenses,21-28-4.01-A2A,MANUFAC/POSS/DELIVER SCH 1/II,1,LMarroquin,2025-00016734-001,,
2025-00016734,GARFIELD AVE & OAKLAND AVE,2025-03-10T08:17:00.000,3,2025,RI Statute Violation,21-28-4.08,CONTROLLED SUBSTANCE CONSPIRACY,1,LMarroquin,2025-00016734-002,,
2025-00016643,DEAN ST &  VALLEY ST,2025-03-09T21:03:00.000,3,2025,DUI,31-27-2,Driving Under the Influence of Liqour or Drugs (=>.08<.1),1,ELane,2025-00016643-001,,
2025-00500448,HARTFORD AVE,2025-03-07T16:12:21.000,3,2025,"Fraud, Credit Card",11-49-4,FRAUDULENT USE OF CREDIT CARDS,1,MTroia,2025-00500448-001,,
2025-00500438,400 Block QUAKER LN,2025-03-06T13:30:05.000,3,2025,"Fraud, Credit Card",11-49-4,FRAUDULENT USE OF CREDIT CARDS,1,NField,2025-00500438-001,,
2025-00500424,ADMIRAL ST,2025-03-04T21:35:03.000,3,2025,"Fraud, Credit Card",11-49-4,FRAUDULENT USE OF CREDIT CARDS,1,NField,2025-00500424-001,,
2025-00500423,RAILROAD ST,2025-03-04T18:36:56.000,3,2025,"Larceny, Other",11-41-1,LARCENY/U $11000 - ALL OTH LARCENY,1,NField,2025-00500423-001,,Larceny-theft
2025-00500412,N UNKNOWN,2025-03-04T08:04:53.000,3,2025,"Fraud, Credit Card",11-49-4,FRAUDULENT USE OF CREDIT CARDS,1,NField,2025-00500412-001,,
2025-00500399,0 Block HURDIS ST,2025-03-03T10:02:40.000,3,2025,"Fraud, Credit Card",11-49-4,FRAUDULENT USE OF CREDIT CARDS,1,NField,2025-00500399-001,,
2025-00500398,UNKNOWN,2025-03-03T08:31:56.000,3,2025,"Fraud, Credit Card",11-49-4,FRAUDULENT USE OF CREDIT CARDS,1,NField,2025-00500398-001,,
2025-00500395,N & A,2025-03-03T05:36:59.000,3,2025,"Fraud, Credit Card",11-49-4,FRAUDULENT USE OF CREDIT CARDS,1,NField,2025-00500395-001,,
2025-00014909,0 Block PLEASANT VALLEY PKY,2025-03-03T01:49:55.000,3,2025,"Assault, Simple",11-5-3,SIMPLE ASSAULT/BATTERY,1,AMendez,2025-00014909-001,,
2025-00014909,0 Block PLEASANT VALLEY PKY,2025-03-03T01:49:55.000,3,2025,RI Statute Violation,12-29-4,VIOLATION -NO CONTACT ORDER,1,AMendez,2025-00014909-002,,
2025-00500393,N & A,2025-03-02T18:40:08.000,3,2025,"Fraud, Credit Card",11-49-4,FRAUDULENT USE OF CREDIT CARDS,1,NField,2025-00500393-001,,
2025-00500389,0 Block TOGANSETT,2025-03-02T11:07:45.000,3,2025,"Larceny, Other",11-41-1,LARCENY/U $11000 - ALL OTH LARCENY,1,NField,2025-00500389-001,,Larceny-theft
2025-00500387,SPRUCE ST,2025-03-02T10:39:22.000,3,2025,Larceny from Motor Vehicle,11-41-1,LARCENY/U $11000 - FROM MV,1,NField,2025-00500387-001,,Larceny-theft
2025-00500384,UNKNOWN,2025-03-01T19:59:11.000,3,2025,"Fraud, Credit Card",11-49-4,FRAUDULENT USE OF CREDIT CARDS,1,NField,2025-00500384-001,,
2025-00500377,MARKET ST,2025-03-01T16:56:40.000,3,2025,"Fraud, Credit Card",11-49-4,FRAUDULENT USE OF CREDIT CARDS,1,NField,2025-00500377-001,,
2025-00500372,PROSPER ST,2025-03-01T12:26:03.000,3,2025,"Fraud, Credit Card",11-49-4,FRAUDULENT USE OF CREDIT CARDS,1,NField,2025-00500372-001,,
2025-00014480,BRANCH AVE,2025-03-01T11:33:00.000,3,2025,Traffic Violation,31-11-18,"Driving after Denial, Suspension or Revocation of License",1,TCalandra,2025-00014480-001,,
2025-00500370,0 Block WINCHESTER,2025-03-01T10:50:29.000,3,2025,"Fraud, Credit Card",11-49-4,FRAUDULENT USE OF CREDIT CARDS,1,NField,2025-00500370-001,,
2025-00014458,100 Block BUTTON HOLE DR,2025-03-01T09:53:58.000,3,2025,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,DSanchez,2025-00014458-001,,
2025-00014285,PINE ST & W FRANKLIN,2025-02-28T17:23:41.000,2,2025,RI Statute Violation,12-9-3,GOVERNORS DUTY TO DELIVER FUGITIVES FROM JUSTICE,1,JMontilla,2025-00014285-001,,
2025-00014036,0 Block PLEASANT VALLEY PKY,2025-02-27T20:07:00.000,2,2025,Warrant\Capias,BWARRANT-SC,BENCH WARRANT ISSUED FROM SUPERIOR COURT,1,DForte,2025-00014036-001,,
2025-00013724,900 Block CRANSTON ST,2025-02-26T17:24:00.000,2,2025,"Assault, Simple",11-5-3,SIMPLE ASSAULT OR BATTERY,1,Central Station,2025-00013724-001,,
2025-00013680,500 Block PINE ST,2025-02-26T15:07:00.000,2,2025,"Fraud, Swindle",11-49.1-3,IDENTITY FRAUD - FALSE PRETENSE,1,Central Station,2025-00013680-001,,
2025-00013622,0 Block ROGER WILLIAMS GRN,2025-02-26T11:19:54.000,2,2025,"Assault, Simple",11-5-3,SIMPLE ASSAULT/BATTERY,1,JLugo,2025-00013622-001,,
2025-00021657,ATWELLS AVE,2025-03-28T22:16:00.000,3,2025,"Assault, Simple",11-5-3,SIMPLE ASSAULT OR BATTERY,1,Central Station,2025-00021657-002,,
2025-00021106,0 Block PLEASANT VALLEY PKY,2025-03-26T19:47:38.000,3,2025,Disorderly Conduct,11-45-1,DISORDERLY CONDUCT,1,SCerullo,2025-00021106-001,,
2025-00021106,0 Block PLEASANT VALLEY PKY,2025-03-26T19:47:38.000,3,2025,"Assault, Simple",11-5-3,SIMPLE ASSAULT/BATTERY,1,SCerullo,2025-00021106-002,,
2025-00012816,SUMMER ST,2025-02-23T01:42:00.000,2,2025,"Larceny, Other",11-41-1,LARCENY/U $11000 - ALL OTH LARCENY,1,Central Station,2025-00012816-001,,Larceny-theft
2025-00012438,0 Block PEYTON ST,2025-02-21T15:04:00.000,2,2025,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,Central Station,2025-00012438-001,,
2025-00500317,300 Block NORTHUP ST ST,2025-02-20T18:18:29.000,2,2025,"Larceny, Other",11-41-1,LARCENY/U $1500 - OTH LAR,1,NField,2025-00500317-001,,Larceny-theft
2025-00011968,0 Block ST,2025-02-19T14:42:00.000,2,2025,Traffic Violation,31-27-4,"Reckless Driving, Drag Racing - Attempting to Elude",1,ESoloman,2025-00011968-001,,
2025-00011968,0 Block ST,2025-02-19T14:42:00.000,2,2025,RI Statute Violation,11-32-1,OBSTRUCTING OFFICER IN EXECUTION OF DUTY,1,ESoloman,2025-00011968-002,,
2025-00011758,10  &  WESTMINSTER ST,2025-02-18T15:45:00.000,2,2025,Traffic Violation,31-27-4,"Reckless Driving, Drag Racing - Attempting to Elude",1,CFleurant,2025-00011758-001,,
2025-00500291,CLAVERICK ST,2025-02-16T12:57:32.000,2,2025,Larceny from Motor Vehicle,11-41-1,LARCENY/U $11000 - FROM MV,1,NField,2025-00500291-001,,Larceny-theft
2025-00011153,600 Block PAWTUCKET AV,2025-02-15T12:52:10.000,2,2025,Larceny from Motor Vehicle,11-41-1,LARCENY/U $11000 - FROM MV,1,JMadeira,2025-00011153-001,,Larceny-theft
2025-00011153,600 Block PAWTUCKET AV,2025-02-15T12:52:10.000,2,2025,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,JMadeira,2025-00011153-002,,
2025-00011062,CHALKSTONE AVE,2025-02-15T00:58:00.000,2,2025,"Assault, Simple",11-5-3,SIMPLE ASSAULT OR BATTERY,1,RSavage,2025-00011062-001,,
2025-00500270,WAINWRIGHT STREET,2025-02-13T14:02:53.000,2,2025,"Larceny, Other",11-41-1,LARCENY/U $11000 - ALL OTH LARCENY,1,NField,2025-00500270-001,,Larceny-theft
2025-00010516,100 Block GRANDVIEW ST,2025-02-12T23:36:00.000,2,2025,Drug Offenses,21-28-4.01-A2B,MANUFACTURE/POSS/DELIVER SCH III/IV,1,LMarroquin,2025-00010516-001,,
2025-00010516,100 Block GRANDVIEW ST,2025-02-12T23:36:00.000,2,2025,Drug Offenses,21-28-4.01-A2A,MANUFAC/POSS/DELIVER SCH 1/II,1,LMarroquin,2025-00010516-002,,
2025-00500268,DIMAN PL,2025-02-12T16:00:31.000,2,2025,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,NField,2025-00500268-001,,
2025-00010296,0 Block PLEASANT VALLEY PKY,2025-02-12T07:38:00.000,2,2025,Traffic Violation,31-26-2,Duty to Stop in Accidents Resulting in Damage to Attended Vehicles,1,JCascione,2025-00010296-001,,
2025-00010296,0 Block PLEASANT VALLEY PKY,2025-02-12T07:38:00.000,2,2025,Traffic Violation,31-27-4,"Reckless Driving, Drag Racing - Attempting to Elude",1,JCascione,2025-00010296-002,,
2025-00010296,0 Block PLEASANT VALLEY PKY,2025-02-12T07:38:00.000,2,2025,RI Statute Violation,11-32-1,OBSTRUCTING OFFICER IN EXECUTION OF DUTY,1,JCascione,2025-00010296-003,,
2025-00500257,PARKING LOT AT WEYBOSETT AND E,2025-02-10T22:38:21.000,2,2025,Larceny from Motor Vehicle,11-41-1,LARCENY/U $11000 - FROM MV,1,NField,2025-00500257-001,,Larceny-theft
2025-00009619,300 Block WHELAN RD,2025-02-08T23:13:00.000,2,2025,Auto Towed,Not Used,Parking or MV Violation,0,RHull,2025-00009619-001,,
2025-00009227,FULTON ST & MEMORIAL,2025-02-07T13:45:00.000,2,2025,Drug Offenses,21-28-4.01-C1A,POSSESSION OF SCHEDULE I II III,1,ASantos,2025-00009227-001,,
2025-00008458,DOUGLAS AVENUE,2025-02-04T12:14:00.000,2,2025,"Larceny, Other",11-41-1,LARCENY/U $11000 - ALL OTH LARCENY,1,Central Station,2025-00008458-001,,Larceny-theft
2025-00500214,MANTON AVE,2025-02-02T09:11:04.000,2,2025,"Larceny, Other",11-41-1,LARCENY/U $11000 - ALL OTH LARCENY,1,MTroia,2025-00500214-001,,Larceny-theft
2025-00007978,0 Block PLEASANT VALLEY PKY,2025-02-02T06:30:02.000,2,2025,Motor Vehicle Theft,11-41-1,LARCENY/O $11000 - AUTO THEFT,1,MLombardi,2025-00007978-001,,Motor Vehicle Theft
2025-00500205,N NORTH MAIN,2025-02-01T13:42:02.000,2,2025,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,MTroia,2025-00500205-001,,
2025-00007538,POINT ST,2025-01-31T13:07:00.000,1,2025,RI Statute Violation,11-32-1,OBSTRUCTING OFFICER IN EXECUTION OF DUTY,1,TJones,2025-00007538-001,,
2025-00007538,POINT ST,2025-01-31T13:07:00.000,1,2025,RI Statute Violation,12-7-10,RESISTING LEGAL OR ILLEGAL ARREST,1,TJones,2025-00007538-002,,
2025-00007538,POINT ST,2025-01-31T13:07:00.000,1,2025,"Assault, Simple",11-5-3,SIMPLE ASSAULT OR BATTERY,1,TJones,2025-00007538-003,,
2025-00500189,NORWICH AVE,2025-01-30T19:32:11.000,1,2025,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,NField,2025-00500189-001,,
2025-00500178,WASHINGTON,2025-01-29T09:38:16.000,1,2025,"Fraud, Credit Card",11-49-4,FRAUDULENT USE OF CREDIT CARDS,1,NField,2025-00500178-001,,
2025-00500164,FRANCIS ST,2025-01-27T21:34:29.000,1,2025,Larceny from Motor Vehicle,11-41-1,LARCENY/U $11000 - FROM MV,1,NField,2025-00500164-001,,Larceny-theft
2025-00006587,PROVIDENCE,2025-01-27T17:08:00.000,1,2025,Request for Assistance,Not Used,No violations,0,Central Station,2025-00006587-001,,
2025-00500155,900 Block DEXTER ST,2025-01-26T13:07:18.000,1,2025,"Larceny, Other",11-41-1,LARCENY/U $1500 - OTH LAR,1,NField,2025-00500155-001,,Larceny-theft
2025-00005333,EUTAW ST & SPRUCE ST,2025-01-22T13:43:00.000,1,2025,City Ordinance Violation,Not Used,No violations,0,EChin,2025-00005333-001,,
2025-00005216,POINT ST  &  BRIDGE ST,2025-01-22T01:05:00.000,1,2025,Drug Offenses,21-28-4.01-C1A,POSSESSION OF SCHEDULE I II III,1,RRaso,2025-00005216-001,,
2025-00005216,POINT ST  &  BRIDGE ST,2025-01-22T01:05:00.000,1,2025,Traffic Violation,31-11-18,"Driving after Denial, Suspension or Revocation of License",1,RRaso,2025-00005216-002,,
2025-00005169,0 Block ROGER WILLIAMS GRN,2025-01-21T20:23:00.000,1,2025,Disorderly Conduct,11-45-1,DISORDERLY CONDUCT,1,PHourahan,2025-00005169-001,,
2025-00005169,0 Block ROGER WILLIAMS GRN,2025-01-21T20:23:00.000,1,2025,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROP,1,PHourahan,2025-00005169-002,,
2025-00004580,0 Block EAST RIVER,2025-01-19T07:01:00.000,1,2025,Auto Towed,Not Used,Parking or MV Violation,0,LGianfrancesco,2025-00004580-001,,
2025-00004355,CLEMANCE ST,2025-01-18T12:04:00.000,1,2025,Drug Offenses,21-28-4.01-C1A,POSSESSION OF SCHEDULE I II III,1,AWagoner,2025-00004355-001,,
2025-00004355,CLEMANCE ST,2025-01-18T12:04:00.000,1,2025,Warrant\Capias,BWARRANT-OS,BENCH WARRANT ISSUED - OUT OF STATE,1,AWagoner,2025-00004355-002,,
2025-00500113,TOBEY ST,2025-01-17T07:55:46.000,1,2025,"Larceny, Other",11-41-1,LARCENY/U $1500 - OTH LAR,1,NField,2025-00500113-001,,Larceny-theft
2025-00003336,FULTON ST,2025-01-14T14:23:00.000,1,2025,Warrant\Capias,BWARRANT-6D,BENCH WARRANT ISSUED FROM 6TH DISTRICT COURT,1,TJones,2025-00003336-001,,
2025-00500089,CALHOUN,2025-01-12T19:14:18.000,1,2025,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,NField,2025-00500089-001,,
2025-00500088,0 Block ST,2025-01-12T18:01:05.000,1,2025,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,NField,2025-00500088-001,,
2025-00500073,"RIVER HOUSE, 1 POINT ST",2025-01-09T17:06:50.000,1,2025,"Fraud, Credit Card",11-49-4,FRAUDULENT USE OF CREDIT CARDS,1,NField,2025-00500073-001,,
2025-00500070,WASHINGTON ST,2025-01-09T13:23:48.000,1,2025,"Fraud, Credit Card",11-49-4,FRAUDULENT USE OF CREDIT CARDS,1,NField,2025-00500070-001,,
2025-00002076,LANCASHIRE ST,2025-01-09T11:14:00.000,1,2025,Motor Vehicle Theft,11-41-1,LARCENY/O $11000 - AUTO THEFT,1,Central Station,2025-00002076-001,,Motor Vehicle Theft
2025-00001913,0 Block PLEASANT VALLEY PKY,2025-01-08T17:23:00.000,1,2025,Request for Assistance,Not Used,No violations,0,Central Station,2025-00001913-001,,
2025-00500059,HARTFORD AVE,2025-01-08T16:01:49.000,1,2025,"Larceny, Other",11-41-1,LARCENY/U $1500 - OTH LAR,1,NField,2025-00500059-001,,Larceny-theft
2025-00500051,PROMENADE,2025-01-07T19:20:12.000,1,2025,"Larceny, Other",11-41-1,LARCENY/U $11000 - ALL OTH LARCENY,1,NField,2025-00500051-001,,Larceny-theft
2025-00500043,500 Block PLEASANT VALLEY PKY,2025-01-06T16:16:29.000,1,2025,Larceny from Motor Vehicle,11-41-1,LARCENY/U $11000 - FROM MV,1,NField,2025-00500043-001,,Larceny-theft
2025-00001374,MEMORIAL BLVD  &  FRANCIS ST,2025-01-06T15:11:00.000,1,2025,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,Central Station,2025-00001374-001,,
2025-00500032,PRINCETON AVE,2025-01-04T14:32:10.000,1,2025,"Fraud, Swindle",11-49.1-3,IDENTITY FRAUD - FALSE PRETENSE,1,NField,2025-00500032-001,,
2025-00500031,GRAND ST,2025-01-04T14:01:40.000,1,2025,Larceny from Motor Vehicle,11-41-1,LARCENY/U $11000 - FROM MV,1,NField,2025-00500031-001,,Larceny-theft
2025-00500020,0 Block GARFIELD,2025-01-03T10:38:53.000,1,2025,Larceny from Motor Vehicle,11-41-1,LARCENY/U $11000 - FROM MV,1,NField,2025-00500020-001,,Larceny-theft
2025-00000572,0 Block PLEASANT VALLEY PKY,2025-01-03T03:50:22.000,1,2025,"Assault, Simple",11-5-3,SIMPLE ASSAULT OR BATTERY,1,RSavage,2025-00000572-001,,
2025-00000159,0 Block CITIZENS BANK PLAZA,2025-01-01T12:49:00.000,1,2025,RI Statute Violation,12-9-16,WARRANT OF ARREST ON AFFIDAVIT - ALL OTH OFFENSE,1,EAlarcon,2025-00000159-001,,
2025-00000080,UNION AVE  &  UNION AVE EXIT,2025-01-01T03:52:00.000,1,2025,Traffic Violation,31-26-2,Duty to Stop in Accidents Resulting in Damage to Attended Vehicles,1,FLopez,2025-00000080-001,,
